seed,beta,duration,heartbeats_sent,heartbeats_delivered,false_elections,safety_violations,availability
58,0.35000000000000003,10.0,752,617,0,179,1.0
58,0.4,10.0,736,582,0,158,1.0
58,0.45,10.0,716,548,0,156,1.0
58,0.5,10.0,696,514,0,165,1.0
58,0.55,10.0,672,480,0,138,1.0
58,0.6000000000000001,10.0,640,444,1,136,0.17905625768570044
58,0.65,10.0,608,410,1,137,0.15992764998522713
58,0.7000000000000001,10.0,572,374,1,114,0.1484163608130855
58,0.75,10.0,532,337,4,113,0.13801223163289544
58,0.8,10.0,484,297,4,89,0.13042392749905185
58,0.8500000000000001,10.0,424,254,4,77,0.12209531628015069
58,0.9,10.0,352,205,4,56,0.11531900691870045
59,0.0,10.0,800,714,0,200,1.0
59,0.05,10.0,800,754,0,317,1.0
59,0.1,10.0,796,790,0,277,1.0
59,0.15000000000000002,10.0,792,763,0,202,1.0
59,0.2,10.0,784,726,0,184,1.0
59,0.25,10.0,776,688,0,190,1.0
59,0.30000000000000004,10.0,764,652,0,186,1.0
59,0.35000000000000003,10.0,752,617,0,177,1.0
59,0.4,10.0,736,582,0,183,1.0
59,0.45,10.0,716,548,0,154,1.0
59,0.5,10.0,696,514,0,154,1.0
59,0.55,10.0,672,480,0,130,1.0
59,0.6000000000000001,10.0,640,444,1,145,0.17897681396800613
59,0.65,10.0,608,410,1,136,0.15991407480790687
59,0.7000000000000001,10.0,572,374,1,124,0.14840308998770146
59,0.75,10.0,532,337,4,93,0.13800413577607173
59,0.8,10.0,480,298,4,95,0.13035027449647385
59,0.8500000000000001,10.0,424,254,4,73,0.12209030867099846
59,0.9,10.0,352,205,4,63,0.11531366732321913
60,0.0,10.0,804,715,0,199,1.0
60,0.05,10.0,800,754,0,300,1.0
60,0.1,10.0,800,791,0,267,1.0
60,0.15000000000000002,10.0,792,763,0,193,1.0
60,0.2,10.0,784,726,0,202,1.0
60,0.25,10.0,776,688,0,180,1.0
60,0.30000000000000004,10.0,764,652,0,183,1.0
60,0.35000000000000003,10.0,752,617,0,188,1.0
60,0.4,10.0,736,582,0,145,1.0
60,0.45,10.0,716,548,0,164,1.0
60,0.5,10.0,696,514,0,147,1.0
60,0.55,10.0,672,480,0,132,1.0
60,0.6000000000000001,10.0,644,445,1,134,0.17900769750072654
60,0.65,10.0,608,410,1,115,0.15992150206584488
60,0.7000000000000001,10.0,572,374,1,118,0.14841128407179038
60,0.75,10.0,532,337,4,101,0.138009132268475
60,0.8,10.0,484,298,4,95,0.13039268001617477
60,0.8500000000000001,10.0,424,254,4,75,0.12209248040464027
60,0.9,10.0,352,205,4,66,0.11531575120197013
61,0.0,10.0,800,715,0,211,1.0
61,0.05,10.0,800,754,0,291,1.0
61,0.1,10.0,796,790,0,262,1.0
61,0.15000000000000002,10.0,792,763,0,209,1.0
61,0.2,10.0,784,726,0,198,1.0
61,0.25,10.0,776,688,0,193,1.0
61,0.30000000000000004,10.0,764,652,0,177,1.0
61,0.35000000000000003,10.0,752,617,0,188,1.0
61,0.4,10.0,736,582,0,164,1.0
61,0.45,10.0,716,548,0,184,1.0
61,0.5,10.0,696,514,0,153,1.0
61,0.55,10.0,672,480,0,143,1.0
61,0.6000000000000001,10.0,644,445,1,115,0.17904500130107182
61,0.65,10.0,608,410,1,123,0.15992441378229016
61,0.7000000000000001,10.0,572,374,1,125,0.14841563560723503
61,0.75,10.0,532,337,4,111,0.13800631414012643
61,0.8,10.0,484,297,4,102,0.13037590981527192
61,0.8500000000000001,10.0,424,254,4,71,0.12209334618349621
61,0.9,10.0,352,205,4,54,0.11531538937444863
62,0.0,10.0,804,715,0,199,1.0
62,0.05,10.0,800,754,0,343,1.0
62,0.1,10.0,800,791,0,275,1.0
62,0.15000000000000002,10.0,792,763,0,198,1.0
62,0.2,10.0,784,726,0,176,1.0
62,0.25,10.0,776,688,0,185,1.0
62,0.30000000000000004,10.0,764,652,0,195,1.0
62,0.35000000000000003,10.0,752,617,0,172,1.0
62,0.4,10.0,736,582,0,168,1.0
62,0.45,10.0,716,548,0,164,1.0
62,0.5,10.0,696,514,0,141,1.0
62,0.55,10.0,672,480,0,138,1.0
62,0.6000000000000001,10.0,644,446,1,132,0.17898895685559213
62,0.65,10.0,608,410,1,125,0.15991015818834065
62,0.7000000000000001,10.0,572,374,1,109,0.1484061425401132
62,0.75,10.0,532,337,4,109,0.13800574112451525
62,0.8,10.0,484,298,4,88,0.13035911101137088
62,0.8500000000000001,10.0,424,254,4,83,0.12209255736450186
62,0.9,10.0,352,205,4,79,0.11531500238476844
63,0.0,10.0,804,715,0,210,1.0
63,0.05,10.0,800,754,0,300,1.0
63,0.1,10.0,800,791,0,276,1.0
63,0.15000000000000002,10.0,792,763,0,201,1.0
63,0.2,10.0,784,726,0,221,1.0
63,0.25,10.0,776,688,0,174,1.0
63,0.30000000000000004,10.0,764,652,0,180,1.0
63,0.35000000000000003,10.0,752,617,0,178,1.0
63,0.4,10.0,736,582,0,167,1.0
63,0.45,10.0,716,548,0,167,1.0
63,0.5,10.0,696,514,0,154,1.0
63,0.55,10.0,672,480,0,143,1.0
63,0.6000000000000001,10.0,644,446,1,134,0.1789379617042387
63,0.65,10.0,608,410,1,115,0.15991349384453546
63,0.7000000000000001,10.0,572,374,1,107,0.14840606471536832
63,0.75,10.0,532,337,4,108,0.1380034079780128
63,0.8,10.0,484,298,4,82,0.13034794982888087
63,0.8500000000000001,10.0,424,254,4,72,0.12209065026406607
63,0.9,10.0,352,205,4,67,0.11531364379567233
64,0.0,10.0,804,714,0,205,1.0
64,0.05,10.0,800,754,0,325,1.0
64,0.1,10.0,796,790,0,289,1.0
64,0.15000000000000002,10.0,792,763,0,196,1.0
64,0.2,10.0,784,726,0,188,1.0
64,0.25,10.0,776,688,0,195,1.0
64,0.30000000000000004,10.0,764,652,0,186,1.0
64,0.35000000000000003,10.0,752,617,0,193,1.0
64,0.4,10.0,736,582,0,172,1.0
64,0.45,10.0,716,548,0,170,1.0
64,0.5,10.0,696,514,0,158,1.0
64,0.55,10.0,672,480,0,143,1.0
64,0.6000000000000001,10.0,640,445,1,135,0.17899836713246953
64,0.65,10.0,608,410,1,139,0.1599212153930576
64,0.7000000000000001,10.0,572,374,1,109,0.14840742720884548
64,0.75,10.0,532,337,4,94,0.13800443433826004
64,0.8,10.0,484,297,4,93,0.13034986712485686
64,0.8500000000000001,10.0,424,254,4,79,0.12208953156607016
64,0.9,10.0,352,205,4,58,0.11531556989438285
65,0.0,10.0,800,714,0,202,1.0
65,0.05,10.0,800,754,0,318,1.0
65,0.1,10.0,796,790,0,271,1.0
65,0.15000000000000002,10.0,792,763,0,231,1.0
65,0.2,10.0,784,726,0,195,1.0
65,0.25,10.0,776,688,0,209,1.0
65,0.30000000000000004,10.0,764,652,0,189,1.0
65,0.35000000000000003,10.0,752,617,0,177,1.0
65,0.4,10.0,736,582,0,170,1.0
65,0.45,10.0,716,548,0,158,1.0
65,0.5,10.0,696,514,0,168,1.0
65,0.55,10.0,672,480,0,145,1.0
65,0.6000000000000001,10.0,640,444,1,142,0.17903563715942172
65,0.65,10.0,608,410,1,126,0.15992147902606868
65,0.7000000000000001,10.0,572,374,1,101,0.1484068036765006
65,0.75,10.0,532,337,4,100,0.13800775676104848
65,0.8,10.0,480,297,4,88,0.13035507774883626
65,0.8500000000000001,10.0,424,254,4,78,0.12209345919595871
65,0.9,10.0,352,205,4,55,0.11531773184212268
66,0.0,10.0,800,714,0,213,1.0
66,0.05,10.0,800,754,0,307,1.0
66,0.1,10.0,796,790,0,276,1.0
66,0.15000000000000002,10.0,792,763,0,193,1.0
66,0.2,10.0,784,726,0,204,1.0
66,0.25,10.0,776,688,0,173,1.0
66,0.30000000000000004,10.0,764,652,0,182,1.0
66,0.35000000000000003,10.0,752,617,0,178,1.0
66,0.4,10.0,736,582,0,170,1.0
66,0.45,10.0,716,548,0,152,1.0
66,0.5,10.0,696,514,0,146,1.0
66,0.55,10.0,672,480,0,150,1.0
66,0.6000000000000001,10.0,640,444,1,142,0.1791246057176895
66,0.65,10.0,608,410,1,114,0.15993859892027373
66,0.7000000000000001,10.0,572,374,1,118,0.14841926713579556
66,0.75,10.0,532,337,4,96,0.13801665405274366
66,0.8,10.0,480,297,4,85,0.130476809683857
66,0.8500000000000001,10.0,424,254,4,75,0.12209875060436615
66,0.9,10.0,352,205,4,57,0.11531981528613233
67,0.0,10.0,800,714,0,203,1.0
67,0.05,10.0,800,754,0,301,1.0
67,0.1,10.0,796,790,0,280,1.0
67,0.15000000000000002,10.0,792,763,0,197,1.0
67,0.2,10.0,784,726,0,191,1.0
67,0.25,10.0,776,688,0,184,1.0
67,0.30000000000000004,10.0,764,652,0,188,1.0
67,0.35000000000000003,10.0,752,617,0,189,1.0
67,0.4,10.0,736,582,0,161,1.0
67,0.45,10.0,716,548,0,169,1.0
67,0.5,10.0,696,514,0,146,1.0
67,0.55,10.0,672,480,0,145,1.0
67,0.6000000000000001,10.0,640,445,1,135,0.1790159558436597
67,0.65,10.0,608,410,1,118,0.15991967292294795
67,0.7000000000000001,10.0,572,374,1,117,0.14841064095173206
67,0.75,10.0,532,337,4,96,0.13800650280315274
67,0.8,10.0,484,298,4,99,0.1303490165521929
67,0.8500000000000001,10.0,424,254,4,85,0.12209055497198518
67,0.9,10.0,352,205,4,60,0.11531447658245464
68,0.0,10.0,800,714,0,213,1.0
68,0.05,10.0,800,754,0,298,1.0
68,0.1,10.0,796,790,0,275,1.0
68,0.15000000000000002,10.0,792,763,0,174,1.0
68,0.2,10.0,784,726,0,187,1.0
68,0.25,10.0,776,688,0,205,1.0
68,0.30000000000000004,10.0,764,652,0,166,1.0
68,0.35000000000000003,10.0,752,617,0,189,1.0
68,0.4,10.0,736,582,0,149,1.0
68,0.45,10.0,716,548,0,159,1.0
68,0.5,10.0,696,514,0,154,1.0
68,0.55,10.0,672,480,0,141,1.0
68,0.6000000000000001,10.0,640,444,1,135,0.17904692348976747
68,0.65,10.0,608,410,1,131,0.15992732422360478
68,0.7000000000000001,10.0,572,374,1,125,0.14841424818490556
68,0.75,10.0,532,337,4,105,0.1380115306866705
68,0.8,10.0,480,297,4,86,0.13039737095333648
68,0.8500000000000001,10.0,424,254,4,72,0.12209279029184561
68,0.9,10.0,352,205,4,59,0.11531666092806536
69,0.0,10.0,800,714,0,215,1.0
69,0.05,10.0,800,754,0,300,1.0
69,0.1,10.0,796,790,0,295,1.0
69,0.15000000000000002,10.0,792,763,0,172,1.0
69,0.2,10.0,784,726,0,210,1.0
69,0.25,10.0,776,688,0,202,1.0
69,0.30000000000000004,10.0,764,652,0,180,1.0
69,0.35000000000000003,10.0,752,617,0,176,1.0
69,0.4,10.0,736,582,0,153,1.0
69,0.45,10.0,716,548,0,159,1.0
69,0.5,10.0,696,514,0,147,1.0
69,0.55,10.0,672,480,0,138,1.0
69,0.6000000000000001,10.0,640,444,1,139,0.17905468701181548
69,0.65,10.0,608,410,1,122,0.15993009779244205
69,0.7000000000000001,10.0,572,374,1,120,0.14841815715430862
69,0.75,10.0,532,337,4,108,0.13801454969648663
69,0.8,10.0,480,297,4,84,0.130474870136293
69,0.8500000000000001,10.0,424,254,4,70,0.12209970250587932
69,0.9,10.0,352,205,4,65,0.11531860867350352
70,0.0,10.0,804,715,0,214,1.0
70,0.05,10.0,800,754,0,312,1.0
70,0.1,10.0,800,791,0,279,1.0
70,0.15000000000000002,10.0,792,763,0,224,1.0
70,0.2,10.0,784,726,0,205,1.0
70,0.25,10.0,776,688,0,190,1.0
70,0.30000000000000004,10.0,764,652,0,190,1.0
70,0.35000000000000003,10.0,752,617,0,165,1.0
70,0.4,10.0,736,582,0,168,1.0
70,0.45,10.0,716,548,0,154,1.0
70,0.5,10.0,696,514,0,130,1.0
70,0.55,10.0,672,480,0,143,1.0
70,0.6000000000000001,10.0,644,446,1,141,0.17903403858403455
70,0.65,10.0,608,410,1,133,0.15992131616209626
70,0.7000000000000001,10.0,572,374,1,122,0.14840942304835192
70,0.75,10.0,532,337,4,111,0.13800421039967437
70,0.8,10.0,484,298,4,92,0.1303661237638648
70,0.8500000000000001,10.0,424,254,4,73,0.12208997841864522
70,0.9,10.0,352,205,4,62,0.11531473529678105
71,0.0,10.0,804,715,0,210,1.0
71,0.05,10.0,800,754,0,314,1.0
71,0.1,10.0,800,791,0,267,1.0
71,0.15000000000000002,10.0,792,763,0,220,1.0
71,0.2,10.0,784,726,0,167,1.0
71,0.25,10.0,776,688,0,187,1.0
71,0.30000000000000004,10.0,764,652,0,173,1.0
71,0.35000000000000003,10.0,752,617,0,176,1.0
71,0.4,10.0,736,582,0,165,1.0
71,0.45,10.0,716,548,0,161,1.0
71,0.5,10.0,696,514,0,142,1.0
71,0.55,10.0,672,480,0,130,1.0
71,0.6000000000000001,10.0,644,445,1,140,0.17900629742467378
71,0.65,10.0,608,410,1,107,0.15992412151454083
71,0.7000000000000001,10.0,572,374,1,108,0.14841338717891173
71,0.75,10.0,532,337,4,114,0.1380053780685243
71,0.8,10.0,484,297,4,103,0.13035197457486125
71,0.8500000000000001,10.0,424,254,4,76,0.12209378992836117
71,0.9,10.0,352,205,4,56,0.11531681930604754
72,0.0,10.0,804,715,0,198,1.0
72,0.05,10.0,800,754,0,296,1.0
72,0.1,10.0,796,790,0,291,1.0
72,0.15000000000000002,10.0,792,763,0,197,1.0
72,0.2,10.0,784,726,0,178,1.0
72,0.25,10.0,776,688,0,173,1.0
72,0.30000000000000004,10.0,764,652,0,192,1.0
72,0.35000000000000003,10.0,752,617,0,172,1.0
72,0.4,10.0,736,582,0,173,1.0
72,0.45,10.0,716,548,0,156,1.0
72,0.5,10.0,696,514,0,150,1.0
72,0.55,10.0,672,480,0,138,1.0
72,0.6000000000000001,10.0,644,444,1,129,0.17904394911234345
72,0.65,10.0,608,410,1,124,0.15991975640239586
72,0.7000000000000001,10.0,572,374,1,115,0.14840851681963296
72,0.75,10.0,532,337,4,110,0.13800483900089056
72,0.8,10.0,480,297,4,88,0.1303504849159015
72,0.8500000000000001,10.0,424,254,4,79,0.12209308364030735
72,0.9,10.0,352,205,4,67,0.11531656368679943
73,0.0,10.0,804,715,0,195,1.0
73,0.05,10.0,800,754,0,283,1.0
73,0.1,10.0,800,791,0,268,1.0
73,0.15000000000000002,10.0,792,763,0,200,1.0
73,0.2,10.0,784,726,0,175,1.0
73,0.25,10.0,776,688,0,181,1.0
73,0.30000000000000004,10.0,764,652,0,195,1.0
73,0.35000000000000003,10.0,752,617,0,199,1.0
73,0.4,10.0,736,582,0,158,1.0
73,0.45,10.0,716,548,0,142,1.0
73,0.5,10.0,696,514,0,174,1.0
73,0.55,10.0,672,480,0,149,1.0
73,0.6000000000000001,10.0,644,444,1,116,0.1789580576439359
73,0.65,10.0,608,410,1,132,0.159912734578325
73,0.7000000000000001,10.0,572,374,1,108,0.14840816977404658
73,0.75,10.0,532,337,4,97,0.13800203183916881
73,0.8,10.0,480,297,4,85,0.13034899387113974
73,0.8500000000000001,10.0,424,254,4,82,0.12209397632661534
73,0.9,10.0,352,205,4,64,0.11531613422823173
74,0.0,10.0,800,714,0,213,1.0
74,0.05,10.0,800,754,0,299,1.0
74,0.1,10.0,796,790,0,263,1.0
74,0.15000000000000002,10.0,792,763,0,206,1.0
74,0.2,10.0,784,726,0,172,1.0
74,0.25,10.0,776,688,0,177,1.0
74,0.30000000000000004,10.0,764,652,0,200,1.0
74,0.35000000000000003,10.0,752,617,0,180,1.0
74,0.4,10.0,736,582,0,167,1.0
74,0.45,10.0,716,548,0,167,1.0
74,0.5,10.0,696,514,0,147,1.0
74,0.55,10.0,672,480,0,152,1.0
74,0.6000000000000001,10.0,640,444,1,131,0.1790535646705912
74,0.65,10.0,608,410,1,115,0.15992531768452944
74,0.7000000000000001,10.0,572,374,1,106,0.14840920495635057
74,0.75,10.0,532,337,4,108,0.13800696669013346
74,0.8,10.0,480,297,4,81,0.13039101545899834
74,0.8500000000000001,10.0,424,254,4,74,0.12209599375570923
74,0.9,10.0,352,205,4,66,0.1153180827592235
75,0.0,10.0,804,714,0,202,1.0
75,0.05,10.0,800,754,0,309,1.0
75,0.1,10.0,796,790,0,279,1.0
75,0.15000000000000002,10.0,792,763,0,176,1.0
75,0.2,10.0,784,726,0,165,1.0
75,0.25,10.0,776,688,0,182,1.0
75,0.30000000000000004,10.0,764,652,0,168,1.0
75,0.35000000000000003,10.0,752,617,0,156,1.0
75,0.4,10.0,736,582,0,151,1.0
75,0.45,10.0,716,548,0,157,1.0
75,0.5,10.0,696,514,0,162,1.0
75,0.55,10.0,672,480,0,152,1.0
75,0.6000000000000001,10.0,640,444,1,140,0.1790260883766619
75,0.65,10.0,608,410,1,112,0.15992066306813135
75,0.7000000000000001,10.0,572,374,1,128,0.14840880566240688
75,0.75,10.0,532,337,4,92,0.13801068501886282
75,0.8,10.0,480,297,4,84,0.13037430225340463
75,0.8500000000000001,10.0,424,254,4,78,0.12209694700959695
75,0.9,10.0,352,205,4,65,0.11531775221685836
76,0.0,10.0,800,714,0,205,1.0
76,0.05,10.0,800,754,0,295,1.0
76,0.1,10.0,796,790,0,258,1.0
76,0.15000000000000002,10.0,792,763,0,179,1.0
76,0.2,10.0,784,726,0,196,1.0
76,0.25,10.0,776,688,0,186,1.0
76,0.30000000000000004,10.0,764,652,0,179,1.0
76,0.35000000000000003,10.0,752,617,0,168,1.0
76,0.4,10.0,736,582,0,150,1.0
76,0.45,10.0,716,548,0,147,1.0
76,0.5,10.0,696,514,0,163,1.0
76,0.55,10.0,672,480,0,149,1.0
76,0.6000000000000001,10.0,640,445,1,139,0.17897564728826565
76,0.65,10.0,608,410,1,115,0.15991926928840206
76,0.7000000000000001,10.0,572,374,1,105,0.14840430751745826
76,0.75,10.0,532,337,4,106,0.13800418569584072
76,0.8,10.0,484,297,4,83,0.13034826096612373
76,0.8500000000000001,10.0,424,254,4,80,0.12209021016236665
76,0.9,10.0,352,205,4,61,0.11531639288527484
77,0.0,10.0,804,715,0,210,1.0
77,0.05,10.0,800,754,0,319,1.0
77,0.1,10.0,800,791,0,291,1.0
77,0.15000000000000002,10.0,792,763,0,225,1.0
77,0.2,10.0,784,726,0,195,1.0
77,0.25,10.0,776,688,0,186,1.0
77,0.30000000000000004,10.0,764,652,0,173,1.0
77,0.35000000000000003,10.0,752,617,0,164,1.0
77,0.4,10.0,736,582,0,179,1.0
77,0.45,10.0,716,548,0,166,1.0
77,0.5,10.0,696,514,0,140,1.0
77,0.55,10.0,672,480,0,152,1.0
77,0.6000000000000001,10.0,644,446,1,129,0.17903630208002141
77,0.65,10.0,608,410,1,125,0.15991952347580596
77,0.7000000000000001,10.0,572,374,1,112,0.14840864657530228
77,0.75,10.0,532,337,4,102,0.13800134820802656
77,0.8,10.0,484,297,4,98,0.13034672592000762
77,0.8500000000000001,10.0,424,254,4,72,0.12209102789290205
77,0.9,10.0,352,205,4,67,0.11531595268160488
78,0.0,10.0,804,715,0,204,1.0
78,0.05,10.0,800,754,0,291,1.0
78,0.1,10.0,800,791,0,284,1.0
78,0.15000000000000002,10.0,792,763,0,232,1.0
78,0.2,10.0,784,726,0,179,1.0
78,0.25,10.0,776,688,0,196,1.0
78,0.30000000000000004,10.0,764,652,0,193,1.0
78,0.35000000000000003,10.0,752,617,0,185,1.0
78,0.4,10.0,736,582,0,163,1.0
78,0.45,10.0,716,548,0,158,1.0
78,0.5,10.0,696,514,0,139,1.0
78,0.55,10.0,672,480,0,143,1.0
78,0.6000000000000001,10.0,644,446,1,121,0.17907336637789173
78,0.65,10.0,608,410,1,122,0.15992735660465873
78,0.7000000000000001,10.0,572,374,1,130,0.1484125787939602
78,0.75,10.0,532,337,4,101,0.1380090735921179
78,0.8,10.0,484,298,4,84,0.13034891636563173
78,0.8500000000000001,10.0,424,254,4,73,0.12209036411307639
78,0.9,10.0,352,205,4,50,0.11531576313419156
79,0.0,10.0,804,715,0,195,1.0
79,0.05,10.0,800,754,0,303,1.0
79,0.1,10.0,800,791,0,267,1.0
79,0.15000000000000002,10.0,792,763,0,201,1.0
79,0.2,10.0,784,726,0,194,1.0
79,0.25,10.0,776,688,0,186,1.0
79,0.30000000000000004,10.0,764,652,0,182,1.0
79,0.35000000000000003,10.0,752,617,0,186,1.0
79,0.4,10.0,736,582,0,173,1.0
79,0.45,10.0,716,548,0,165,1.0
79,0.5,10.0,696,514,0,143,1.0
79,0.55,10.0,672,480,0,153,1.0
79,0.6000000000000001,10.0,644,446,1,144,0.17898721532837425
79,0.65,10.0,608,410,1,123,0.1599202240368518
79,0.7000000000000001,10.0,572,374,1,132,0.14841203340733
79,0.75,10.0,532,337,4,90,0.13800591860450984
79,0.8,10.0,484,297,4,95,0.13035575645744135
79,0.8500000000000001,10.0,424,254,4,67,0.1220941416333764
79,0.9,10.0,352,205,4,63,0.1153176875558477
80,0.0,10.0,800,714,0,196,1.0
80,0.05,10.0,800,754,0,277,1.0
80,0.1,10.0,796,790,0,251,1.0
80,0.15000000000000002,10.0,792,763,0,200,1.0
80,0.2,10.0,784,726,0,201,1.0
80,0.25,10.0,776,688,0,196,1.0
80,0.30000000000000004,10.0,764,652,0,193,1.0
80,0.35000000000000003,10.0,752,617,0,183,1.0
80,0.4,10.0,736,582,0,159,1.0
80,0.45,10.0,716,548,0,148,1.0
80,0.5,10.0,696,514,0,143,1.0
80,0.55,10.0,672,480,0,143,1.0
80,0.6000000000000001,10.0,640,444,1,143,0.17905349744333665
80,0.65,10.0,608,410,1,119,0.15992513479173864
80,0.7000000000000001,10.0,572,374,1,107,0.14841567846160353
80,0.75,10.0,532,337,4,93,0.13801101117284165
80,0.8,10.0,480,297,4,93,0.1304314926915613
80,0.8500000000000001,10.0,424,254,4,92,0.12209652859200326
80,0.9,10.0,352,205,4,57,0.1153173880879711
81,0.0,10.0,804,715,0,203,1.0
81,0.05,10.0,800,754,0,289,1.0
81,0.1,10.0,800,791,0,268,1.0
81,0.15000000000000002,10.0,792,763,0,212,1.0
81,0.2,10.0,784,726,0,186,1.0
81,0.25,10.0,776,688,0,196,1.0
81,0.30000000000000004,10.0,764,652,0,189,1.0
81,0.35000000000000003,10.0,752,617,0,163,1.0
81,0.4,10.0,736,582,0,167,1.0
81,0.45,10.0,716,548,0,152,1.0
81,0.5,10.0,696,514,0,146,1.0
81,0.55,10.0,672,480,0,149,1.0
81,0.6000000000000001,10.0,644,444,1,124,0.17896843961928643
81,0.65,10.0,608,410,1,132,0.1599142655133743
81,0.7000000000000001,10.0,572,374,1,119,0.14840230595584702
81,0.75,10.0,532,337,4,99,0.1380027392441867
81,0.8,10.0,484,298,4,95,0.13035002923973393
81,0.8500000000000001,10.0,424,254,4,70,0.12209132725232585
81,0.9,10.0,352,205,4,74,0.11531457477423412
82,0.0,10.0,800,714,0,207,1.0
82,0.05,10.0,800,754,0,315,1.0
82,0.1,10.0,796,790,0,302,1.0
82,0.15000000000000002,10.0,792,763,0,182,1.0
82,0.2,10.0,784,726,0,211,1.0
82,0.25,10.0,776,688,0,196,1.0
82,0.30000000000000004,10.0,764,652,0,193,1.0
82,0.35000000000000003,10.0,752,617,0,164,1.0
82,0.4,10.0,736,582,0,164,1.0
82,0.45,10.0,716,548,0,159,1.0
82,0.5,10.0,696,514,0,171,1.0
82,0.55,10.0,672,480,0,136,1.0
82,0.6000000000000001,10.0,640,444,1,149,0.17897624013251612
82,0.65,10.0,608,410,1,115,0.15991716743969653
82,0.7000000000000001,10.0,572,374,1,151,0.14840644194931019
82,0.75,10.0,532,337,4,102,0.13800420784956857
82,0.8,10.0,480,297,4,85,0.13034859581582547
82,0.8500000000000001,10.0,424,254,4,73,0.12209231366401663
82,0.9,10.0,352,205,4,66,0.1153155816952397
83,0.0,10.0,800,715,0,210,1.0
83,0.05,10.0,800,754,0,282,1.0
83,0.1,10.0,796,790,0,250,1.0
83,0.15000000000000002,10.0,792,763,0,219,1.0
83,0.2,10.0,784,726,0,203,1.0
83,0.25,10.0,776,688,0,200,1.0
83,0.30000000000000004,10.0,764,652,0,189,1.0
83,0.35000000000000003,10.0,752,617,0,164,1.0
83,0.4,10.0,736,582,0,163,1.0
83,0.45,10.0,716,548,0,167,1.0
83,0.5,10.0,696,514,0,153,1.0
83,0.55,10.0,672,480,0,147,1.0
83,0.6000000000000001,10.0,644,446,1,139,0.17895495040619758
83,0.65,10.0,608,410,1,118,0.159912958987522
83,0.7000000000000001,10.0,572,374,1,116,0.14840185184549137
83,0.75,10.0,532,337,4,104,0.13799754689887378
83,0.8,10.0,484,298,4,99,0.13034367034502758
83,0.8500000000000001,10.0,424,254,4,68,0.12208859028464136
83,0.9,10.0,352,205,4,56,0.11531276617034236
84,0.0,10.0,804,715,0,215,1.0
84,0.05,10.0,800,754,0,287,1.0
84,0.1,10.0,800,791,0,268,1.0
84,0.15000000000000002,10.0,792,763,0,218,1.0
84,0.2,10.0,784,726,0,203,1.0
84,0.25,10.0,776,688,0,168,1.0
84,0.30000000000000004,10.0,764,652,0,182,1.0
84,0.35000000000000003,10.0,752,617,0,204,1.0
84,0.4,10.0,736,582,0,170,1.0
84,0.45,10.0,716,548,0,153,1.0
84,0.5,10.0,696,514,0,153,1.0
84,0.55,10.0,672,480,0,138,1.0
84,0.6000000000000001,10.0,644,446,1,122,0.17889885584459253
84,0.65,10.0,608,410,1,108,0.15990112297861447
84,0.7000000000000001,10.0,572,374,1,119,0.14839693214828242
84,0.75,10.0,532,337,4,108,0.1379969197803621
84,0.8,10.0,484,298,4,95,0.1303420581242285
84,0.8500000000000001,10.0,424,254,4,77,0.12208928046034906
84,0.9,10.0,352,205,4,70,0.11531485024735066
85,0.0,10.0,800,714,0,199,1.0
85,0.05,10.0,800,754,0,317,1.0
85,0.1,10.0,796,790,0,280,1.0
85,0.15000000000000002,10.0,792,763,0,188,1.0
85,0.2,10.0,784,726,0,195,1.0
85,0.25,10.0,776,688,0,194,1.0
85,0.30000000000000004,10.0,764,652,0,183,1.0
85,0.35000000000000003,10.0,752,617,0,181,1.0
85,0.4,10.0,736,582,0,181,1.0
85,0.45,10.0,716,548,0,152,1.0
85,0.5,10.0,696,514,0,148,1.0
85,0.55,10.0,672,480,0,146,1.0
85,0.6000000000000001,10.0,640,444,1,133,0.17908154800253118
85,0.65,10.0,608,410,1,133,0.15992533022608058
85,0.7000000000000001,10.0,572,374,1,124,0.14841158314598213
85,0.75,10.0,532,337,4,110,0.13800582478136225
85,0.8,10.0,480,297,4,97,0.1303510816299822
85,0.8500000000000001,10.0,424,254,4,66,0.12209458907210369
85,0.9,10.0,352,205,4,73,0.1153169611184156
86,0.0,10.0,800,714,0,213,1.0
86,0.05,10.0,800,754,0,309,1.0
86,0.1,10.0,796,790,0,307,1.0
86,0.15000000000000002,10.0,792,763,0,208,1.0
86,0.2,10.0,784,726,0,209,1.0
86,0.25,10.0,776,688,0,196,1.0
86,0.30000000000000004,10.0,764,652,0,185,1.0
86,0.35000000000000003,10.0,752,617,0,190,1.0
86,0.4,10.0,736,582,0,166,1.0
86,0.45,10.0,716,548,0,164,1.0
86,0.5,10.0,696,514,0,166,1.0
86,0.55,10.0,672,480,0,138,1.0
86,0.6000000000000001,10.0,640,444,1,147,0.17905385439125432
86,0.65,10.0,608,410,1,119,0.15992800037292731
86,0.7000000000000001,10.0,572,374,1,109,0.14841531067638625
86,0.75,10.0,532,337,4,93,0.1380110616856689
86,0.8,10.0,480,297,4,89,0.1303771304148572
86,0.8500000000000001,10.0,424,254,4,74,0.12209840117442194
86,0.9,10.0,352,205,4,69,0.11531893805127746
87,0.0,10.0,804,715,0,205,1.0
87,0.05,10.0,800,754,0,318,1.0
87,0.1,10.0,800,791,0,266,1.0
87,0.15000000000000002,10.0,792,763,0,220,1.0
87,0.2,10.0,784,726,0,215,1.0
